date,name,points
1979-02-01,C.P.S. Chauhan,0
1979-02-01,J.G. Wright,0
1979-02-01,Mohsin Khan,0
1979-02-01,B.A. Edgar,0
1979-02-01,L.G. Rowe,0
1979-02-01,D.W. Randall,0
1979-02-01,L.R.D. Mendis,0
1979-02-01,A.P.B. Tennekoon,0
1979-02-01,P.R. Downton,0
1979-02-01,R.B. McCosker,0
1979-03-01,C.M. Old,600
1979-03-01,Sarfraz Nawaz,549
1979-03-01,R.G.D. Willis,512
1979-03-01,M.H.N. Walker,502
1979-03-01,A.M.E. Roberts,498
1979-03-01,J.K. Lever,474
1979-03-01,D.L. Underwood,432
1979-03-01,D.K. Lillee,399
1979-03-01,G. Dymock,380
1979-03-01,B.L. Cairns,378
1979-03-01,R.J. Hadlee,377
1979-03-01,M. Hendrick,372
1979-03-01,J.R. Thomson,368
1979-03-01,I.T. Botham,361
1979-03-01,Imran Khan,354
1979-03-01,C.E.H. Croft,330
1979-03-01,S. Venkataraghavan,327
1979-03-01,P.H. Edmonds,324
1979-03-01,G.S. Chappell,318
1979-03-01,G.J. Cosier,311
1979-03-01,Sikander Bakht,304
1979-03-01,B.S. Bedi,299
1979-03-01,A.G. Hurst,294
1979-03-01,G. Miller,292
1979-03-01,T.J. Laughlin,291
1979-03-01,Asif Iqbal,286
1979-03-01,B. Wood,280
1979-03-01,Madan Lal,276
1979-03-01,C.H. Lloyd,264
1979-03-01,R.D. Jackman,264
1979-03-01,Javed Miandad,256
1979-03-01,M. Amarnath,255
1979-03-01,B.J. McKechnie,255
1979-03-01,M.A. Holding,250
1979-03-01,Iqbal Qasim,248
1979-03-01,L.W. Kaluperuma,238
1979-03-01,Wasim Raja,232
1979-03-01,L.S. Pascoe,214
1979-03-01,K.D. Ghavri,213
1979-03-01,J. Garner,211
1979-03-01,P.H. Carlson,206
1979-03-01,Kapil Dev,200
1979-03-01,D.S. de Silva,193
1979-03-01,K.D. Walters,189
1979-03-01,I.W. Callen,187
1979-03-01,R.J. Bright,179
1979-03-01,A.R.M. Opatha,174
1979-03-01,B. Warnapura,164
1979-03-01,M.F. Malone,164
1979-03-01,Mudassar Nazar,158
1979-03-01,Majid Khan,156
1979-03-01,C.L. King,150
1979-03-01,I.V.A. Richards,124
1979-03-01,W.W. Daniel,108
1979-03-01,A.N. Ranasinghe,98
1979-03-01,G.B. Troup,91
1979-03-01,D.R. Parry,73
1979-03-01,G.A. Gooch,65
1979-03-01,P. Willey,61
1979-03-01,R.M. Hogg,57
1979-03-01,S.T. Clarke,55
1979-03-01,B. Yardley,52
1979-03-01,Sadiq Mohammad,52
1979-03-01,I.M. Chappell,47
1979-03-01,S.L. Boock,32
1979-03-01,G.P. Howarth,27
1979-03-01,G.R.A. de Silva,26
1979-03-01,M.W. Gatting,22
1979-03-01,H.A. Gomes,21
1979-03-01,J.M. Parker,20
1979-03-01,M.G. Burgess,18
1979-03-01,S.M. Gavaskar,18
1979-03-01,A.R. Border,14
1979-03-01,G.N. Edwards,9
1979-03-01,D. Lloyd,5
1979-03-01,C.G. Greenidge,0
1979-03-01,R.W. Taylor,0
1979-03-01,S.J. Rixon,0
1979-03-01,D.L. Murray,0
1979-03-01,P.M. Toohey,0
1979-03-01,G.N. Yallop,0
1979-03-01,W.M. Darling,0
1979-03-01,G.M. Wood,0
1979-03-01,Mohsin Khan,0
1979-03-01,K.W.R. Fletcher,0
1979-03-01,B. Reddy,0
1979-03-01,Yashpal Sharma,0
1979-03-01,A.M.J. Hilditch,0
1979-03-01,G. Boycott,0
1979-03-01,C.P.S. Chauhan,0
1979-03-01,J.G. Wright,0
1979-03-01,A.I. Kallicharran,0
1979-03-01,B.A. Edgar,0
1979-03-01,K.J. Wright,0
1979-03-01,L.G. Rowe,0
1979-03-01,D.W. Randall,0
1979-03-01,D.L. Haynes,0
1979-03-01,P.R. Downton,0
1979-03-01,L.R.D. Mendis,0
1979-03-01,A.P.B. Tennekoon,0
1979-04-01,C.M. Old,600
1979-04-01,Sarfraz Nawaz,549
1979-04-01,R.G.D. Willis,512
1979-04-01,M.H.N. Walker,502
1979-04-01,A.M.E. Roberts,498
1979-04-01,J.K. Lever,474
1979-04-01,D.L. Underwood,432
1979-04-01,D.K. Lillee,399
1979-04-01,G. Dymock,380
1979-04-01,B.L. Cairns,378
1979-04-01,R.J. Hadlee,377
1979-04-01,M. Hendrick,372
1979-04-01,J.R. Thomson,368
1979-04-01,I.T. Botham,361
1979-04-01,Imran Khan,354
1979-04-01,C.E.H. Croft,330
1979-04-01,S. Venkataraghavan,327
1979-04-01,P.H. Edmonds,324
1979-04-01,G.S. Chappell,318
1979-04-01,G.J. Cosier,311
1979-04-01,Sikander Bakht,304
1979-04-01,B.S. Bedi,299
1979-04-01,A.G. Hurst,294
1979-04-01,G. Miller,292
1979-04-01,T.J. Laughlin,291
1979-04-01,Asif Iqbal,286
1979-04-01,B. Wood,280
1979-04-01,Madan Lal,276
1979-04-01,C.H. Lloyd,264
1979-04-01,R.D. Jackman,264
1979-04-01,Javed Miandad,256
1979-04-01,M. Amarnath,255
1979-04-01,B.J. McKechnie,255
1979-04-01,M.A. Holding,250
1979-04-01,Iqbal Qasim,248
1979-04-01,L.W. Kaluperuma,238
1979-04-01,Wasim Raja,232
1979-04-01,L.S. Pascoe,214
1979-04-01,K.D. Ghavri,213
1979-04-01,J. Garner,211
1979-04-01,P.H. Carlson,206
1979-04-01,Kapil Dev,200
1979-04-01,D.S. de Silva,193
1979-04-01,K.D. Walters,189
1979-04-01,I.W. Callen,187
1979-04-01,R.J. Bright,179
1979-04-01,A.R.M. Opatha,174
1979-04-01,B. Warnapura,164
1979-04-01,M.F. Malone,164
1979-04-01,Mudassar Nazar,158
1979-04-01,Majid Khan,156
1979-04-01,C.L. King,150
1979-04-01,I.V.A. Richards,124
1979-04-01,W.W. Daniel,108
1979-04-01,A.N. Ranasinghe,98
1979-04-01,G.B. Troup,91
1979-04-01,D.R. Parry,73
1979-04-01,G.A. Gooch,65
1979-04-01,P. Willey,61
1979-04-01,R.M. Hogg,57
1979-04-01,S.T. Clarke,55
1979-04-01,B. Yardley,52
1979-04-01,Sadiq Mohammad,52
1979-04-01,I.M. Chappell,47
1979-04-01,S.L. Boock,32
1979-04-01,G.P. Howarth,27
1979-04-01,G.R.A. de Silva,26
1979-04-01,M.W. Gatting,22
1979-04-01,H.A. Gomes,21
1979-04-01,J.M. Parker,20
1979-04-01,M.G. Burgess,18
1979-04-01,S.M. Gavaskar,18
1979-04-01,A.R. Border,14
1979-04-01,G.N. Edwards,9
1979-04-01,D. Lloyd,5
1979-04-01,C.G. Greenidge,0
1979-04-01,R.W. Taylor,0
1979-04-01,S.J. Rixon,0
1979-04-01,D.L. Murray,0
1979-04-01,P.M. Toohey,0
1979-04-01,G.N. Yallop,0
1979-04-01,W.M. Darling,0
1979-04-01,G.M. Wood,0
1979-04-01,Mohsin Khan,0
1979-04-01,K.W.R. Fletcher,0
1979-04-01,B. Reddy,0
1979-04-01,Yashpal Sharma,0
1979-04-01,A.M.J. Hilditch,0
1979-04-01,G. Boycott,0
1979-04-01,C.P.S. Chauhan,0
1979-04-01,J.G. Wright,0
1979-04-01,A.I. Kallicharran,0
1979-04-01,B.A. Edgar,0
1979-04-01,K.J. Wright,0
1979-04-01,L.G. Rowe,0
1979-04-01,D.W. Randall,0
1979-04-01,D.L. Haynes,0
1979-04-01,P.R. Downton,0
1979-04-01,L.R.D. Mendis,0
1979-04-01,A.P.B. Tennekoon,0
1979-05-01,C.M. Old,600
1979-05-01,Sarfraz Nawaz,549
1979-05-01,R.G.D. Willis,512
1979-05-01,M.H.N. Walker,502
1979-05-01,A.M.E. Roberts,498
1979-05-01,J.K. Lever,474
1979-05-01,D.L. Underwood,432
1979-05-01,D.K. Lillee,399
1979-05-01,G. Dymock,380
1979-05-01,B.L. Cairns,378
1979-05-01,R.J. Hadlee,377
1979-05-01,M. Hendrick,372
1979-05-01,J.R. Thomson,368
1979-05-01,I.T. Botham,361
1979-05-01,Imran Khan,354
1979-05-01,C.E.H. Croft,330
1979-05-01,S. Venkataraghavan,327
1979-05-01,P.H. Edmonds,324
1979-05-01,G.S. Chappell,318
1979-05-01,G.J. Cosier,311
1979-05-01,Sikander Bakht,304
1979-05-01,B.S. Bedi,299
1979-05-01,A.G. Hurst,294
1979-05-01,G. Miller,292
1979-05-01,T.J. Laughlin,291
1979-05-01,Asif Iqbal,286
1979-05-01,B. Wood,280
1979-05-01,Madan Lal,276
1979-05-01,C.H. Lloyd,264
1979-05-01,R.D. Jackman,264
1979-05-01,Javed Miandad,256
1979-05-01,M. Amarnath,255
1979-05-01,B.J. McKechnie,255
1979-05-01,M.A. Holding,250
1979-05-01,Iqbal Qasim,248
1979-05-01,L.W. Kaluperuma,238
1979-05-01,Wasim Raja,232
1979-05-01,L.S. Pascoe,214
1979-05-01,K.D. Ghavri,213
1979-05-01,J. Garner,211
1979-05-01,P.H. Carlson,206
1979-05-01,Kapil Dev,200
1979-05-01,D.S. de Silva,193
1979-05-01,K.D. Walters,189
1979-05-01,I.W. Callen,187
1979-05-01,R.J. Bright,179
1979-05-01,A.R.M. Opatha,174
1979-05-01,B. Warnapura,164
1979-05-01,M.F. Malone,164
1979-05-01,Mudassar Nazar,158
1979-05-01,Majid Khan,156
1979-05-01,C.L. King,150
1979-05-01,I.V.A. Richards,124
1979-05-01,W.W. Daniel,108
1979-05-01,A.N. Ranasinghe,98
1979-05-01,G.B. Troup,91
1979-05-01,D.R. Parry,73
1979-05-01,G.A. Gooch,65
1979-05-01,P. Willey,61
1979-05-01,R.M. Hogg,57
1979-05-01,S.T. Clarke,55
1979-05-01,B. Yardley,52
1979-05-01,Sadiq Mohammad,52
1979-05-01,I.M. Chappell,47
1979-05-01,S.L. Boock,32
1979-05-01,G.P. Howarth,27
1979-05-01,G.R.A. de Silva,26
1979-05-01,M.W. Gatting,22
1979-05-01,H.A. Gomes,21
1979-05-01,J.M. Parker,20
1979-05-01,M.G. Burgess,18
1979-05-01,S.M. Gavaskar,18
1979-05-01,A.R. Border,14
1979-05-01,G.N. Edwards,9
1979-05-01,D. Lloyd,5
1979-05-01,C.G. Greenidge,0
1979-05-01,R.W. Taylor,0
1979-05-01,S.J. Rixon,0
1979-05-01,D.L. Murray,0
1979-05-01,P.M. Toohey,0
1979-05-01,G.N. Yallop,0
1979-05-01,W.M. Darling,0
1979-05-01,G.M. Wood,0
1979-05-01,Mohsin Khan,0
1979-05-01,K.W.R. Fletcher,0
1979-05-01,B. Reddy,0
1979-05-01,Yashpal Sharma,0
1979-05-01,A.M.J. Hilditch,0
1979-05-01,G. Boycott,0
1979-05-01,C.P.S. Chauhan,0
1979-05-01,J.G. Wright,0
1979-05-01,A.I. Kallicharran,0
1979-05-01,B.A. Edgar,0
1979-05-01,K.J. Wright,0
1979-05-01,L.G. Rowe,0
1979-05-01,D.W. Randall,0
1979-05-01,D.L. Haynes,0
1979-05-01,P.R. Downton,0
1979-05-01,L.R.D. Mendis,0
1979-05-01,A.P.B. Tennekoon,0
1979-06-01,C.M. Old,600
1979-06-01,Sarfraz Nawaz,549
1979-06-01,R.G.D. Willis,512
1979-06-01,M.H.N. Walker,502
1979-06-01,A.M.E. Roberts,498
1979-06-01,J.K. Lever,474
1979-06-01,D.L. Underwood,432
1979-06-01,D.K. Lillee,399
1979-06-01,G. Dymock,380
1979-06-01,B.L. Cairns,378
1979-06-01,R.J. Hadlee,377
1979-06-01,M. Hendrick,372
1979-06-01,J.R. Thomson,368
1979-06-01,I.T. Botham,361
1979-06-01,Imran Khan,354
1979-06-01,C.E.H. Croft,330
1979-06-01,S. Venkataraghavan,327
1979-06-01,P.H. Edmonds,324
1979-06-01,G.S. Chappell,318
1979-06-01,G.J. Cosier,311
1979-06-01,Sikander Bakht,304
1979-06-01,B.S. Bedi,299
1979-06-01,A.G. Hurst,294
1979-06-01,G. Miller,292
1979-06-01,T.J. Laughlin,291
1979-06-01,Asif Iqbal,286
1979-06-01,B. Wood,280
1979-06-01,Madan Lal,276
1979-06-01,C.H. Lloyd,264
1979-06-01,R.D. Jackman,264
1979-06-01,Javed Miandad,256
1979-06-01,M. Amarnath,255
1979-06-01,B.J. McKechnie,255
1979-06-01,M.A. Holding,250
1979-06-01,Iqbal Qasim,248
1979-06-01,L.W. Kaluperuma,238
1979-06-01,Wasim Raja,232
1979-06-01,L.S. Pascoe,214
1979-06-01,K.D. Ghavri,213
1979-06-01,J. Garner,211
1979-06-01,P.H. Carlson,206
1979-06-01,Kapil Dev,200
1979-06-01,D.S. de Silva,193
1979-06-01,K.D. Walters,189
1979-06-01,I.W. Callen,187
1979-06-01,R.J. Bright,179
1979-06-01,A.R.M. Opatha,174
1979-06-01,B. Warnapura,164
1979-06-01,M.F. Malone,164
1979-06-01,Mudassar Nazar,158
1979-06-01,Majid Khan,156
1979-06-01,C.L. King,150
1979-06-01,I.V.A. Richards,124
1979-06-01,W.W. Daniel,108
1979-06-01,A.N. Ranasinghe,98
1979-06-01,G.B. Troup,91
1979-06-01,D.R. Parry,73
1979-06-01,G.A. Gooch,65
1979-06-01,P. Willey,61
1979-06-01,R.M. Hogg,57
1979-06-01,S.T. Clarke,55
1979-06-01,B. Yardley,52
1979-06-01,Sadiq Mohammad,52
1979-06-01,I.M. Chappell,47
1979-06-01,S.L. Boock,32
1979-06-01,G.P. Howarth,27
1979-06-01,G.R.A. de Silva,26
1979-06-01,M.W. Gatting,22
1979-06-01,H.A. Gomes,21
1979-06-01,J.M. Parker,20
1979-06-01,M.G. Burgess,18
1979-06-01,S.M. Gavaskar,18
1979-06-01,A.R. Border,14
1979-06-01,G.N. Edwards,9
1979-06-01,D. Lloyd,5
1979-06-01,C.G. Greenidge,0
1979-06-01,R.W. Taylor,0
1979-06-01,S.J. Rixon,0
1979-06-01,D.L. Murray,0
1979-06-01,P.M. Toohey,0
1979-06-01,G.N. Yallop,0
1979-06-01,W.M. Darling,0
1979-06-01,G.M. Wood,0
1979-06-01,Mohsin Khan,0
1979-06-01,K.W.R. Fletcher,0
1979-06-01,B. Reddy,0
1979-06-01,Yashpal Sharma,0
1979-06-01,A.M.J. Hilditch,0
1979-06-01,G. Boycott,0
1979-06-01,C.P.S. Chauhan,0
1979-06-01,J.G. Wright,0
1979-06-01,A.I. Kallicharran,0
1979-06-01,B.A. Edgar,0
1979-06-01,K.J. Wright,0
1979-06-01,L.G. Rowe,0
1979-06-01,D.W. Randall,0
1979-06-01,D.L. Haynes,0
1979-06-01,P.R. Downton,0
1979-06-01,L.R.D. Mendis,0
1979-06-01,A.P.B. Tennekoon,0
1979-07-01,C.M. Old,629
1979-07-01,A.M.E. Roberts,566
1979-07-01,R.G.D. Willis,563
1979-07-01,Sarfraz Nawaz,561
1979-07-01,M. Hendrick,501
1979-07-01,M.H.N. Walker,495
1979-07-01,R.J. Hadlee,494
1979-07-01,J.K. Lever,462
1979-07-01,B.L. Cairns,446
1979-07-01,C.E.H. Croft,439
1979-07-01,J. Garner,433
1979-07-01,M.A. Holding,427
1979-07-01,G. Dymock,426
1979-07-01,Imran Khan,425
1979-07-01,I.T. Botham,423
1979-07-01,D.L. Underwood,421
1979-07-01,B.J. McKechnie,407
1979-07-01,Sikander Bakht,396
1979-07-01,D.K. Lillee,393
1979-07-01,S. Venkataraghavan,365
1979-07-01,J.R. Thomson,362
1979-07-01,P.H. Edmonds,352
1979-07-01,M. Amarnath,321
1979-07-01,G.S. Chappell,314
1979-07-01,Majid Khan,307
1979-07-01,D.S. de Silva,298
1979-07-01,G.B. Troup,293
1979-07-01,T.J. Laughlin,287
1979-07-01,G. Miller,274
1979-07-01,B. Wood,273
1979-07-01,Madan Lal,272
1979-07-01,R.D. Jackman,258
1979-07-01,K.D. Ghavri,255
1979-07-01,C.H. Lloyd,252
1979-07-01,Javed Miandad,245
1979-07-01,Iqbal Qasim,244
1979-07-01,L.W. Kaluperuma,236
1979-07-01,Mudassar Nazar,236
1979-07-01,Wasim Raja,226
1979-07-01,Kapil Dev,221
1979-07-01,J.V. Coney,216
1979-07-01,L.S. Pascoe,211
1979-07-01,I.V.A. Richards,208
1979-07-01,C.L. King,208
1979-07-01,B. Warnapura,202
1979-07-01,G. Boycott,196
1979-07-01,K.D. Walters,186
1979-07-01,I.W. Callen,184
1979-07-01,R.J. Bright,176
1979-07-01,M.F. Malone,162
1979-07-01,R.M. Hogg,150
1979-07-01,G.R.A. de Silva,138
1979-07-01,G.A. Gooch,126
1979-07-01,W.W. Daniel,106
1979-07-01,G.N. Yallop,102
1979-07-01,A.N. Ranasinghe,97
1979-07-01,E.J. Chatfield,80
1979-07-01,D.R. Parry,72
1979-07-01,A.R. Border,70
1979-07-01,P. Willey,60
1979-07-01,J.F.M. Morrison,56
1979-07-01,S.T. Clarke,54
1979-07-01,Sadiq Mohammad,52
1979-07-01,B. Yardley,51
1979-07-01,I.M. Chappell,46
1979-07-01,S.L. Boock,31
1979-07-01,G.P. Howarth,27
1979-07-01,W. Larkins,27
1979-07-01,M.W. Gatting,22
1979-07-01,H.A. Gomes,21
1979-07-01,J.M. Parker,20
1979-07-01,M.G. Burgess,19
1979-07-01,S.M. Gavaskar,18
1979-07-01,G.N. Edwards,9
1979-07-01,D. Lloyd,5
1979-07-01,Haroon Rashid,0
1979-07-01,S.C. Khanna,0
1979-07-01,B. Reddy,0
1979-07-01,G.R. Viswanath,0
1979-07-01,C.P.S. Chauhan,0
1979-07-01,D.B. Vengsarkar,0
1979-07-01,Wasim Bari,0
1979-07-01,Yashpal Sharma,0
1979-07-01,R.S. Madugalle,0
1979-07-01,R.L. Dias,0
1979-07-01,L.R.D. Mendis,0
1979-07-01,S.M.H. Kirmani,0
1979-07-01,A.D. Gaekwad,0
1979-07-01,Zaheer Abbas,0
1979-07-01,D.W. Hookes,0
1979-07-01,R.W. Marsh,0
1979-07-01,A.M.J. Hilditch,0
1979-07-01,S.J. Rixon,0
1979-07-01,K.J. Hughes,0
1979-07-01,G.M. Wood,0
1979-07-01,D.L. Bairstow,0
1979-07-01,J.M. Brearley,0
1979-07-01,K.W.R. Fletcher,0
1979-07-01,R.W. Taylor,0
1979-07-01,D.W. Randall,0
1979-08-01,C.M. Old,629
1979-08-01,A.M.E. Roberts,566
1979-08-01,R.G.D. Willis,563
1979-08-01,Sarfraz Nawaz,561
1979-08-01,M. Hendrick,501
1979-08-01,M.H.N. Walker,495
1979-08-01,R.J. Hadlee,494
1979-08-01,J.K. Lever,462
1979-08-01,B.L. Cairns,446
1979-08-01,C.E.H. Croft,439
1979-08-01,J. Garner,433
1979-08-01,M.A. Holding,427
1979-08-01,G. Dymock,426
1979-08-01,Imran Khan,425
1979-08-01,I.T. Botham,423
1979-08-01,D.L. Underwood,421
1979-08-01,B.J. McKechnie,407
1979-08-01,Sikander Bakht,396
1979-08-01,D.K. Lillee,393
1979-08-01,S. Venkataraghavan,365
1979-08-01,J.R. Thomson,362
1979-08-01,P.H. Edmonds,352
1979-08-01,M. Amarnath,321
1979-08-01,G.S. Chappell,314
1979-08-01,Majid Khan,307
1979-08-01,D.S. de Silva,298
1979-08-01,G.B. Troup,293
1979-08-01,T.J. Laughlin,287
1979-08-01,G. Miller,274
1979-08-01,B. Wood,273
1979-08-01,Madan Lal,272
1979-08-01,R.D. Jackman,258
1979-08-01,K.D. Ghavri,255
1979-08-01,C.H. Lloyd,252
1979-08-01,Javed Miandad,245
1979-08-01,Iqbal Qasim,244
1979-08-01,L.W. Kaluperuma,236
1979-08-01,Mudassar Nazar,236
1979-08-01,Wasim Raja,226
1979-08-01,Kapil Dev,221
1979-08-01,J.V. Coney,216
1979-08-01,L.S. Pascoe,211
1979-08-01,I.V.A. Richards,208
1979-08-01,C.L. King,208
1979-08-01,B. Warnapura,202
1979-08-01,G. Boycott,196
1979-08-01,K.D. Walters,186
1979-08-01,I.W. Callen,184
1979-08-01,R.J. Bright,176
1979-08-01,M.F. Malone,162
1979-08-01,R.M. Hogg,150
1979-08-01,G.R.A. de Silva,138
1979-08-01,G.A. Gooch,126
1979-08-01,W.W. Daniel,106
1979-08-01,G.N. Yallop,102
1979-08-01,A.N. Ranasinghe,97
1979-08-01,E.J. Chatfield,80
1979-08-01,D.R. Parry,72
1979-08-01,A.R. Border,70
1979-08-01,P. Willey,60
1979-08-01,J.F.M. Morrison,56
1979-08-01,S.T. Clarke,54
1979-08-01,Sadiq Mohammad,52
1979-08-01,B. Yardley,51
1979-08-01,I.M. Chappell,46
1979-08-01,S.L. Boock,31
1979-08-01,G.P. Howarth,27
1979-08-01,W. Larkins,27
1979-08-01,M.W. Gatting,22
1979-08-01,H.A. Gomes,21
1979-08-01,J.M. Parker,20
1979-08-01,M.G. Burgess,19
1979-08-01,S.M. Gavaskar,18
1979-08-01,G.N. Edwards,9
1979-08-01,D. Lloyd,5
1979-08-01,Haroon Rashid,0
1979-08-01,S.C. Khanna,0
1979-08-01,B. Reddy,0
1979-08-01,G.R. Viswanath,0
1979-08-01,C.P.S. Chauhan,0
1979-08-01,D.B. Vengsarkar,0
1979-08-01,Wasim Bari,0
1979-08-01,Yashpal Sharma,0
1979-08-01,R.S. Madugalle,0
1979-08-01,R.L. Dias,0
1979-08-01,L.R.D. Mendis,0
1979-08-01,S.M.H. Kirmani,0
1979-08-01,A.D. Gaekwad,0
1979-08-01,Zaheer Abbas,0
1979-08-01,D.W. Hookes,0
1979-08-01,R.W. Marsh,0
1979-08-01,A.M.J. Hilditch,0
1979-08-01,S.J. Rixon,0
1979-08-01,K.J. Hughes,0
1979-08-01,G.M. Wood,0
1979-08-01,D.L. Bairstow,0
1979-08-01,J.M. Brearley,0
1979-08-01,K.W.R. Fletcher,0
1979-08-01,R.W. Taylor,0
1979-08-01,D.W. Randall,0
1979-09-01,C.M. Old,629
1979-09-01,A.M.E. Roberts,566
1979-09-01,R.G.D. Willis,563
1979-09-01,Sarfraz Nawaz,561
1979-09-01,M. Hendrick,501
1979-09-01,M.H.N. Walker,495
1979-09-01,R.J. Hadlee,494
1979-09-01,J.K. Lever,462
1979-09-01,B.L. Cairns,446
1979-09-01,C.E.H. Croft,439
1979-09-01,J. Garner,433
1979-09-01,M.A. Holding,427
1979-09-01,G. Dymock,426
1979-09-01,Imran Khan,425
1979-09-01,I.T. Botham,423
1979-09-01,D.L. Underwood,421
1979-09-01,B.J. McKechnie,407
1979-09-01,Sikander Bakht,396
1979-09-01,D.K. Lillee,393
1979-09-01,S. Venkataraghavan,365
1979-09-01,J.R. Thomson,362
1979-09-01,P.H. Edmonds,352
1979-09-01,M. Amarnath,321
1979-09-01,G.S. Chappell,314
1979-09-01,Majid Khan,307
1979-09-01,D.S. de Silva,298
1979-09-01,G.B. Troup,293
1979-09-01,T.J. Laughlin,287
1979-09-01,G. Miller,274
1979-09-01,B. Wood,273
1979-09-01,Madan Lal,272
1979-09-01,R.D. Jackman,258
1979-09-01,K.D. Ghavri,255
1979-09-01,C.H. Lloyd,252
1979-09-01,Javed Miandad,245
1979-09-01,Iqbal Qasim,244
1979-09-01,L.W. Kaluperuma,236
1979-09-01,Mudassar Nazar,236
1979-09-01,Wasim Raja,226
1979-09-01,Kapil Dev,221
1979-09-01,J.V. Coney,216
1979-09-01,L.S. Pascoe,211
1979-09-01,I.V.A. Richards,208
1979-09-01,C.L. King,208
1979-09-01,B. Warnapura,202
1979-09-01,G. Boycott,196
1979-09-01,K.D. Walters,186
1979-09-01,I.W. Callen,184
1979-09-01,R.J. Bright,176
1979-09-01,M.F. Malone,162
1979-09-01,R.M. Hogg,150
1979-09-01,G.R.A. de Silva,138
1979-09-01,G.A. Gooch,126
1979-09-01,W.W. Daniel,106
1979-09-01,G.N. Yallop,102
1979-09-01,A.N. Ranasinghe,97
1979-09-01,E.J. Chatfield,80
1979-09-01,D.R. Parry,72
1979-09-01,A.R. Border,70
1979-09-01,P. Willey,60
1979-09-01,J.F.M. Morrison,56
1979-09-01,S.T. Clarke,54
1979-09-01,Sadiq Mohammad,52
1979-09-01,B. Yardley,51
1979-09-01,I.M. Chappell,46
1979-09-01,S.L. Boock,31
1979-09-01,G.P. Howarth,27
1979-09-01,W. Larkins,27
1979-09-01,M.W. Gatting,22
1979-09-01,H.A. Gomes,21
1979-09-01,J.M. Parker,20
1979-09-01,M.G. Burgess,19
1979-09-01,S.M. Gavaskar,18
1979-09-01,G.N. Edwards,9
1979-09-01,D. Lloyd,5
1979-09-01,Haroon Rashid,0
1979-09-01,S.C. Khanna,0
1979-09-01,B. Reddy,0
1979-09-01,G.R. Viswanath,0
1979-09-01,C.P.S. Chauhan,0
1979-09-01,D.B. Vengsarkar,0
1979-09-01,Wasim Bari,0
1979-09-01,Yashpal Sharma,0
1979-09-01,R.S. Madugalle,0
1979-09-01,R.L. Dias,0
1979-09-01,L.R.D. Mendis,0
1979-09-01,S.M.H. Kirmani,0
1979-09-01,A.D. Gaekwad,0
1979-09-01,Zaheer Abbas,0
1979-09-01,D.W. Hookes,0
1979-09-01,R.W. Marsh,0
1979-09-01,A.M.J. Hilditch,0
1979-09-01,S.J. Rixon,0
1979-09-01,K.J. Hughes,0
1979-09-01,G.M. Wood,0
1979-09-01,D.L. Bairstow,0
1979-09-01,J.M. Brearley,0
1979-09-01,K.W.R. Fletcher,0
1979-09-01,R.W. Taylor,0
1979-09-01,D.W. Randall,0
1979-10-01,C.M. Old,629
1979-10-01,A.M.E. Roberts,566
1979-10-01,R.G.D. Willis,563
1979-10-01,Sarfraz Nawaz,561
1979-10-01,M. Hendrick,501
1979-10-01,M.H.N. Walker,495
1979-10-01,R.J. Hadlee,494
1979-10-01,J.K. Lever,462
1979-10-01,B.L. Cairns,446
1979-10-01,C.E.H. Croft,439
1979-10-01,J. Garner,433
1979-10-01,M.A. Holding,427
1979-10-01,G. Dymock,426
1979-10-01,Imran Khan,425
1979-10-01,I.T. Botham,423
1979-10-01,D.L. Underwood,421
1979-10-01,B.J. McKechnie,407
1979-10-01,Sikander Bakht,396
1979-10-01,D.K. Lillee,393
1979-10-01,S. Venkataraghavan,365
1979-10-01,J.R. Thomson,362
1979-10-01,P.H. Edmonds,352
1979-10-01,M. Amarnath,321
1979-10-01,G.S. Chappell,314
1979-10-01,Majid Khan,307
1979-10-01,D.S. de Silva,298
1979-10-01,G.B. Troup,293
1979-10-01,T.J. Laughlin,287
1979-10-01,G. Miller,274
1979-10-01,B. Wood,273
1979-10-01,Madan Lal,272
1979-10-01,R.D. Jackman,258
1979-10-01,K.D. Ghavri,255
1979-10-01,C.H. Lloyd,252
1979-10-01,Javed Miandad,245
1979-10-01,Iqbal Qasim,244
1979-10-01,L.W. Kaluperuma,236
1979-10-01,Mudassar Nazar,236
1979-10-01,Wasim Raja,226
1979-10-01,Kapil Dev,221
1979-10-01,J.V. Coney,216
1979-10-01,L.S. Pascoe,211
1979-10-01,I.V.A. Richards,208
1979-10-01,C.L. King,208
1979-10-01,B. Warnapura,202
1979-10-01,G. Boycott,196
1979-10-01,K.D. Walters,186
1979-10-01,I.W. Callen,184
1979-10-01,R.J. Bright,176
1979-10-01,M.F. Malone,162
1979-10-01,R.M. Hogg,150
1979-10-01,G.R.A. de Silva,138
1979-10-01,G.A. Gooch,126
1979-10-01,W.W. Daniel,106
1979-10-01,G.N. Yallop,102
1979-10-01,A.N. Ranasinghe,97
1979-10-01,E.J. Chatfield,80
1979-10-01,D.R. Parry,72
1979-10-01,A.R. Border,70
1979-10-01,P. Willey,60
1979-10-01,J.F.M. Morrison,56
1979-10-01,S.T. Clarke,54
1979-10-01,Sadiq Mohammad,52
1979-10-01,B. Yardley,51
1979-10-01,I.M. Chappell,46
1979-10-01,S.L. Boock,31
1979-10-01,G.P. Howarth,27
1979-10-01,W. Larkins,27
1979-10-01,M.W. Gatting,22
