date,name,rating
,Babar Azam,825
,J.E. Root,818
,R.G. Sharma,806
,D.A. Warner,803
,L.R.P.L. Taylor,785
,Q. de Kock,781
,K.S. Williamson,778
,S. Dhawan,770
,J.M. Bairstow,769
,F. du Plessis,766
,Tamim Iqbal,737
,M.J. Guptill,731
,H.M. Amla,729
,M.S. Dhoni,714
,Fakhar Zaman,713
,A.J. Finch,706
,J.C. Buttler,701
,S.P.D. Smith,675
,T.M. Head,670
,J.J. Roy,670
,Mushfiqur Rahim,652
,E.J.G. Morgan,651
,K.J. Coetzer,642
,A.D. Mathews,641
,A.D. Hales,639
,Shakib Al Hasan,624
,B.A. Stokes,610
,Mohammad Hafeez,606
,A.M. Rahane,604
,Rahmat Shah,601
,T.W.M. Latham,598
,G.J. Maxwell,597
,N. Dickwella,591
,P.R. Stirling,586
,C.S. MacLeod,585
,D.A. Miller,576
,Mahmudullah,575
,B.R.M. Taylor,564
,J.P. Duminy,563
,M.R. Marsh,562
,Imam-ul-Haq,560
,W.U. Tharanga,559
,E.C. Joyce,555
,S.D. Hope,551
,Sarfaraz Ahmed,549
,Sikandar Raza,546
,M.P. Stoinis,545
,K.J. O'Brien,536
,M.N. Samuels,533
,K.M. Jadhav,532
,B.K.G. Mendis,532
,Azhar Ali,530
,Shoaib Malik,529
,Mohammad Shahzad,527
,E. Lewis,523
,S.O. Hetmyer,521
,Mohammad Nabi,520
,C. Munro,518
,Soumya Sarkar,518
,W.T.S. Porterfield,514
,H.D.R.L. Thirimanne,505
,M.J. Santner,502
,Rameez Shahzad,501
,C.H. Gayle,497
,Najibullah Zadran,497
,M.D.K.J. Perera,495
,H. Masakadza,494
,Anshuman Rath,492
,S.K. Raina,491
,A. Balbirnie,490
,L.D. Chandimal,488
,J.O. Holder,488
,N.T. Broom,486
,M.M. Ali,485
,H.H. Pandya,481
,Shaiman Anwar,477
,F. Behardien,476
,C.R. Ervine,474
,Sabbir Rahman,474
,S.E. Marsh,472
,R.D. Berrington,471
,C. de Grandhomme,465
,Ahmed Shehzad,462
,H.M. Nicholls,462
,S.C. Williams,460
,N.J. O'Brien,460
,R. Powell,456
,Imrul Kayes,454
,M.D. Gunathilaka,453
,Nasir Hossain,452
,Javed Ahmadi,451
,Haris Sohail,447
,Anamul Haque,445
,C.R. Woakes,444
,Babar Hayat,441
,N.L.T.C. Perera,440
,E. Chigumbura,436
,A.T. Rayudu,436
,S.F. Mire,431
,V. Kohli,884
,R.G. Sharma,842
,J.E. Root,818
,D.A. Warner,803
,S. Dhawan,802
,Babar Azam,798
,L.R.P.L. Taylor,785
,K.S. Williamson,778
,Q. de Kock,777
,J.M. Bairstow,769
,F. du Plessis,762
,M.J. Guptill,731
,H.M. Amla,725
,Tamim Iqbal,718
,A.J. Finch,706
,Mushfiqur Rahim,702
,J.C. Buttler,701
,M.S. Dhoni,695
,Fakhar Zaman,689
,S.P.D. Smith,675
,T.M. Head,670
,J.J. Roy,670
,E.J.G. Morgan,651
,K.J. Coetzer,642
,A.D. Hales,639
,A.D. Mathews,632
,Imam-ul-Haq,618
,B.A. Stokes,610
,Shakib Al Hasan,603
,T.W.M. Latham,598
,G.J. Maxwell,597
,Mohammad Hafeez,591
,Rahmat Shah,591
,A.M. Rahane,586
,P.R. Stirling,586
,N. Dickwella,585
,Mohammad Shahzad,585
,C.S. MacLeod,585
,D.A. Miller,573
,Mahmudullah,571
,W.U. Tharanga,565
,Shoaib Malik,564
,J.P. Duminy,564
,M.R. Marsh,562
,B.R.M. Taylor,557
,K.M. Jadhav,557
,E.C. Joyce,555
,S.D. Hope,551
,M.P. Stoinis,545
,Sikandar Raza,543
,Sarfaraz Ahmed,540
,K.J. O'Brien,536
,Mohammad Nabi,533
,M.N. Samuels,533
,Anshuman Rath,532
,E. Lewis,523
,S.O. Hetmyer,521
,C. Munro,518
,Azhar Ali,517
,W.T.S. Porterfield,514
,Soumya Sarkar,513
,B.K.G. Mendis,511
,M.J. Santner,502
,Rameez Shahzad,501
,H.D.R.L. Thirimanne,500
,C.H. Gayle,497
,H. Masakadza,495
,M.D.K.J. Perera,491
,A. Balbirnie,490
,J.O. Holder,488
,N.T. Broom,486
,A.T. Rayudu,485
,M.M. Ali,485
,L.D. Chandimal,483
,Najibullah Zadran,480
,Nizakat Khan,478
,Shaiman Anwar,477
,S.K. Raina,476
,F. Behardien,474
,S.E. Marsh,472
,R.D. Berrington,471
,H.H. Pandya,469
,C.R. Ervine,467
,C. de Grandhomme,465
,H.M. Nicholls,462
,Sabbir Rahman,460
,N.J. O'Brien,460
,Hashmatullah Shahidi,457
,R. Powell,456
,S.C. Williams,453
,Imrul Kayes,453
,Ahmed Shehzad,450
,M.D. Gunathilaka,449
,Rashid Khan,448
,C.R. Woakes,444
,E. Chigumbura,443
,N.L.T.C. Perera,440
,Nasir Hossain,438
,Haris Sohail,436
,Babar Hayat,432
,V. Kohli,899
,R.G. Sharma,871
,J.E. Root,807
,D.A. Warner,803
,Babar Azam,798
,L.R.P.L. Taylor,785
,K.S. Williamson,778
,Q. de Kock,769
,S. Dhawan,767
,F. du Plessis,753
,M.J. Guptill,731
,J.M. Bairstow,726
,H.M. Amla,718
,Tamim Iqbal,707
,A.J. Finch,706
,Mushfiqur Rahim,700
,Fakhar Zaman,689
,J.C. Buttler,685
,S.P.D. Smith,675
,E.J.G. Morgan,675
,M.S. Dhoni,674
,T.M. Head,670
,K.J. Coetzer,642
,J.J. Roy,640
,S.D. Hope,635
,S.O. Hetmyer,626
,N. Dickwella,621
,Imam-ul-Haq,618
,B.A. Stokes,618
,A.D. Mathews,616
,A.D. Hales,609
,T.W.M. Latham,598
,G.J. Maxwell,597
,Shakib Al Hasan,594
,Mohammad Hafeez,591
,Rahmat Shah,591
,P.R. Stirling,586
,C.S. MacLeod,585
,Mohammad Shahzad,585
,B.R.M. Taylor,576
,A.M. Rahane,571
,D.A. Miller,568
,Shoaib Malik,564
,Mahmudullah,563
,M.R. Marsh,562
,K.M. Jadhav,558
,E.C. Joyce,555
,A.T. Rayudu,553
,J.P. Duminy,550
,W.U. Tharanga,550
,Soumya Sarkar,547
,M.P. Stoinis,545
,Sarfaraz Ahmed,540
,Sikandar Raza,539
,Imrul Kayes,539
,K.J. O'Brien,536
,Mohammad Nabi,533
,Anshuman Rath,532
,C. Munro,518
,Azhar Ali,517
,M.N. Samuels,517
,S.C. Williams,516
,W.T.S. Porterfield,514
,E. Lewis,510
,B.K.G. Mendis,506
,J.O. Holder,506
,M.J. Santner,502
,Rameez Shahzad,501
,L.D. Chandimal,497
,H. Masakadza,491
,A. Balbirnie,490
,H.D.R.L. Thirimanne,488
,N.T. Broom,486
,M.D.K.J. Perera,486
,C.H. Gayle,485
,M.M. Ali,482
,Najibullah Zadran,480
,Nizakat Khan,478
,Shaiman Anwar,477
,S.E. Marsh,472
,R.D. Berrington,471
,F. Behardien,469
,C. de Grandhomme,465
,S.K. Raina,465
,H.M. Nicholls,462
,N.J. O'Brien,460
,Hashmatullah Shahidi,457
,H.H. Pandya,457
,N.L.T.C. Perera,454
,Sabbir Rahman,453
,Ahmed Shehzad,450
,Rashid Khan,448
,C.R. Ervine,441
,R. Powell,440
,M.D. Gunathilaka,438
,Haris Sohail,436
,C.R. Woakes,434
,Babar Hayat,432
,Nasir Hossain,432
,Javed Ahmadi,431
,V. Kohli,899
,R.G. Sharma,871
,L.R.P.L. Taylor,808
,J.E. Root,807
,Babar Azam,802
,D.A. Warner,791
,F. du Plessis,785
,S. Dhawan,767
,K.S. Williamson,756
,Q. de Kock,754
,Fakhar Zaman,729
,J.M. Bairstow,726
,M.J. Guptill,720
,Tamim Iqbal,707
,H.M. Amla,707
,Mushfiqur Rahim,700
,A.J. Finch,690
,J.C. Buttler,685
,E.J.G. Morgan,675
,M.S. Dhoni,674
,S.P.D. Smith,665
,K.J. Coetzer,642
,T.M. Head,641
,J.J. Roy,640
,S.D. Hope,635
,S.O. Hetmyer,626
,Imam-ul-Haq,625
,N. Dickwella,621
,B.A. Stokes,618
,A.D. Mathews,616
,D.A. Miller,614
,A.D. Hales,609
,T.W.M. Latham,607
,G.J. Maxwell,595
,Shakib Al Hasan,594
,Rahmat Shah,591
,P.R. Stirling,586
,Mohammad Shahzad,585
,C.S. MacLeod,585
,Mohammad Hafeez,581
,B.R.M. Taylor,576
,A.M. Rahane,571
,Mahmudullah,563
,K.M. Jadhav,558
,Shoaib Malik,556
,E.C. Joyce,555
,M.R. Marsh,553
,A.T. Rayudu,553
,M.P. Stoinis,552
,W.U. Tharanga,550
,Sarfaraz Ahmed,549
,Soumya Sarkar,547
,J.P. Duminy,542
,Imrul Kayes,539
,Sikandar Raza,539
,K.J. O'Brien,536
,Mohammad Nabi,533
,Anshuman Rath,532
,C. Munro,524
,M.N. Samuels,517
,S.C. Williams,516
,S.E. Marsh,515
,W.T.S. Porterfield,514
,E. Lewis,510
,Azhar Ali,509
,B.K.G. Mendis,506
,J.O. Holder,506
,Rameez Shahzad,501
,L.D. Chandimal,497
,M.J. Santner,495
,H. Masakadza,491
,A. Balbirnie,490
,H.D.R.L. Thirimanne,488
,M.D.K.J. Perera,486
,C.H. Gayle,485
,M.M. Ali,482
,Najibullah Zadran,480
,N.T. Broom,479
,Nizakat Khan,478
,Shaiman Anwar,477
,H.M. Nicholls,472
,R.D. Berrington,471
,S.K. Raina,465
,F. Behardien,462
,N.J. O'Brien,460
,Hashmatullah Shahidi,457
,H.H. Pandya,457
,Haris Sohail,457
,N.L.T.C. Perera,454
,Sabbir Rahman,453
,Rashid Khan,448
,Ahmed Shehzad,444
,C.R. Ervine,441
,R. Powell,440
,M.D. Gunathilaka,438
,C. de Grandhomme,437
,C.R. Woakes,434
,Babar Hayat,432
,Nasir Hossain,432
,Javed Ahmadi,431
,V. Kohli,899
,R.G. Sharma,871
,L.R.P.L. Taylor,808
,J.E. Root,807
,Babar Azam,802
,D.A. Warner,791
,F. du Plessis,785
,S.D. Hope,780
,S. Dhawan,767
,K.S. Williamson,756
,Q. de Kock,754
,Fakhar Zaman,729
,J.M. Bairstow,726
,M.J. Guptill,720
,Tamim Iqbal,712
,Mushfiqur Rahim,712
,H.M. Amla,707
,A.J. Finch,690
,J.C. Buttler,685
,E.J.G. Morgan,675
,M.S. Dhoni,674
,S.P.D. Smith,665
,K.J. Coetzer,642
,T.M. Head,641
,J.J. Roy,640
,Imam-ul-Haq,625
,N. Dickwella,621
,B.A. Stokes,618
,A.D. Mathews,616
,D.A. Miller,614
,A.D. Hales,609
,T.W.M. Latham,607
,Shakib Al Hasan,603
,G.J. Maxwell,595
,Rahmat Shah,591
,P.R. Stirling,586
,C.S. MacLeod,585
,Mohammad Shahzad,585
,Mohammad Hafeez,581
,S.O. Hetmyer,578
,B.R.M. Taylor,576
,Soumya Sarkar,575
,A.M. Rahane,571
,Mahmudullah,562
,K.M. Jadhav,558
,Shoaib Malik,556
,E.C. Joyce,555
,A.T. Rayudu,553
,M.R. Marsh,553
,M.P. Stoinis,552
,W.U. Tharanga,550
,Sarfaraz Ahmed,549
,J.P. Duminy,542
,Sikandar Raza,539
,K.J. O'Brien,536
,Mohammad Nabi,533
,Anshuman Rath,532
,C. Munro,524
,Imrul Kayes,520
,S.C. Williams,516
,M.N. Samuels,516
,S.E. Marsh,515
,W.T.S. Porterfield,514
,B.K.G. Mendis,506
,E. Lewis,502
,Rameez Shahzad,501
,J.O. Holder,498
,L.D. Chandimal,497
,M.J. Santner,495
,H. Masakadza,491
,A. Balbirnie,490
,H.D.R.L. Thirimanne,488
,M.D.K.J. Perera,486
,M.M. Ali,482
,Najibullah Zadran,480
,N.T. Broom,479
,Nizakat Khan,478
,C.H. Gayle,477
,Shaiman Anwar,477
,H.M. Nicholls,472
,R.D. Berrington,471
,S.K. Raina,465
,F. Behardien,462
,H.H. Pandya,457
,Hashmatullah Shahidi,457
,Haris Sohail,457
,N.L.T.C. Perera,454
,Rashid Khan,448
,Sabbir Rahman,446
,Ahmed Shehzad,444
,C.R. Ervine,441
,D.M. Bravo,439
,M.D. Gunathilaka,438
,C. de Grandhomme,437
,C.R. Woakes,434
,Babar Hayat,432
,Javed Ahmadi,431
,Liton Das,428
,R. Powell,428
,Nasir Hossain,425
,V. Kohli,892
,R.G. Sharma,865
,L.R.P.L. Taylor,831
,J.E. Root,807
,Babar Azam,801
,F. du Plessis,791
,S.D. Hope,780
,Q. de Kock,758
,S. Dhawan,756
,Fakhar Zaman,755
,K.S. Williamson,740
,J.M. Bairstow,726
,H.M. Amla,722
,Mushfiqur Rahim,712
,Tamim Iqbal,712
,M.S. Dhoni,699
,Imam-ul-Haq,695
,M.J. Guptill,686
,J.C. Buttler,685
,E.J.G. Morgan,675
,A.J. Finch,659
,K.J. Coetzer,642
,J.J. Roy,640
,N. Dickwella,633
,T.M. Head,631
,B.A. Stokes,618
,D.A. Miller,610
,A.D. Hales,609
,A.D. Mathews,607
,G.J. Maxwell,606
,T.W.M. Latham,604
,Shakib Al Hasan,603
,Mohammad Hafeez,596
,Rahmat Shah,591
,P.R. Stirling,586
,Mohammad Shahzad,585
,C.S. MacLeod,585
,K.M. Jadhav,584
,S.O. Hetmyer,578
,B.R.M. Taylor,576
,Soumya Sarkar,575
,S.E. Marsh,572
,M.P. Stoinis,564
,Mahmudullah,562
,E.C. Joyce,555
,Shoaib Malik,553
,A.M. Rahane,552
,A.T. Rayudu,544
,Sarfaraz Ahmed,542
,W.U. Tharanga,541
,Sikandar Raza,539
,K.J. O'Brien,536
,Mohammad Nabi,533
,H.M. Nicholls,533
,Anshuman Rath,532
,J.P. Duminy,528
,Imrul Kayes,520
,C. Munro,518
,S.C. Williams,516
,M.N. Samuels,516
,W.T.S. Porterfield,514
,N.L.T.C. Perera,509
,M.D.K.J. Perera,504
,E. Lewis,502
,J.O. Holder,498
,Shaiman Anwar,496
,Rameez Shahzad,494
,J.D.S Neesham,492
,H. Masakadza,491
,A. Balbirnie,490
,B.K.G. Mendis,489
,L.D. Chandimal,484
,M.M. Ali,482
,Najibullah Zadran,480
,Nizakat Khan,478
,C.H. Gayle,477
,M.D. Gunathilaka,475
,M.J. Santner,474
,R.D. Berrington,471
,Imad Wasim,462
,Hashmatullah Shahidi,457
,F. Behardien,450
,S.K. Raina,449
,Rashid Khan,448
,H.H. Pandya,448
,Haris Sohail,446
,Sabbir Rahman,446
,C.R. Ervine,441
,D.M. Bravo,439
,P.S.P. Handscomb,435
,C.R. Woakes,434
,Babar Hayat,432
,Javed Ahmadi,431
,R.R. Hendricks,429
,R. Powell,428
,Liton Das,428
,Gulbadin Naib,422
,Anamul Haque,419
,E. Chigumbura,418
,C. de Grandhomme,417
,V. Kohli,887
,R.G. Sharma,854
,L.R.P.L. Taylor,830
,Babar Azam,801
,J.E. Root,801
,F. du Plessis,791
,S.D. Hope,758
,Q. de Kock,758
,Fakhar Zaman,755
,M.J. Guptill,750
,S. Dhawan,744
,K.S. Williamson,736
,H.M. Amla,722
,J.C. Buttler,717
,J.M. Bairstow,704
,E.J.G. Morgan,698
,Imam-ul-Haq,695
,Mushfiqur Rahim,689
,M.S. Dhoni,688
,Tamim Iqbal,679
,A.J. Finch,659
,J.J. Roy,653
,K.J. Coetzer,642
,N. Dickwella,633
,T.M. Head,631
,S.O. Hetmyer,620
,B.A. Stokes,619
,T.W.M. Latham,617
,A.D. Hales,613
,D.A. Miller,610
,A.D. Mathews,607
,G.J. Maxwell,606
,Mohammad Hafeez,596
,Shakib Al Hasan,594
,Rahmat Shah,591
,K.M. Jadhav,590
,P.R. Stirling,586
,Mohammad Shahzad,585
,C.S. MacLeod,585
,Soumya Sarkar,580
,B.R.M. Taylor,576
,A.T. Rayudu,574
,S.E. Marsh,572
,H.M. Nicholls,567
,M.P. Stoinis,564
,E.C. Joyce,555
,Shoaib Malik,553
,A.M. Rahane,549
,Mahmudullah,546
,C.H. Gayle,544
,Sarfaraz Ahmed,542
,W.U. Tharanga,541
,Sikandar Raza,539
,K.J. O'Brien,536
,Mohammad Nabi,533
,Anshuman Rath,532
,J.P. Duminy,528
,J.D.S Neesham,518
,S.C. Williams,516
,W.T.S. Porterfield,514
,Imrul Kayes,513
,N.L.T.C. Perera,509
,C. Munro,509
,M.N. Samuels,506
,M.D.K.J. Perera,504
,Shaiman Anwar,496
,Rameez Shahzad,494
,Sabbir Rahman,493
,E. Lewis,492
,H. Masakadza,491
,A. Balbirnie,490
,B.K.G. Mendis,489
,J.O. Holder,489
,L.D. Chandimal,484
,Najibullah Zadran,480
,Nizakat Khan,478
,M.M. Ali,477
,M.J. Santner,476
,M.D. Gunathilaka,475
,H.H. Pandya,472
,R.D. Berrington,471
,Imad Wasim,462
,D.M. Bravo,460
,Hashmatullah Shahidi,457
,F. Behardien,450
,Rashid Khan,448
,S.K. Raina,446
,Haris Sohail,446
,C.R. Ervine,441
,C. de Grandhomme,439
,P.S.P. Handscomb,435
,Babar Hayat,432
,C.R. Woakes,432
,Javed Ahmadi,431
,R.R. Hendricks,429
,Mohammad Mithun,427
,Gulbadin Naib,422
,R. Powell,420
,E. Chigumbura,418
,A.K. Markram,413
,V. Kohli,890
,R.G. Sharma,839
,L.R.P.L. Taylor,830
,Q. de Kock,803
,F. du Plessis,801
,J.E. Root,791
,Babar Azam,781
,M.J. Guptill,750
,S.D. Hope,744
,A.J. Finch,744
,K.S. Williamson,736
,Fakhar Zaman,736
,S. Dhawan,732
,J.C. Buttler,710
,H.M. Amla,704
,J.M. Bairstow,691
,E.J.G. Morgan,690
,Mushfiqur Rahim,689
,U.T. Khawaja,685
,Tamim Iqbal,679
,M.S. Dhoni,674
,Imam-ul-Haq,670
,G.J. Maxwell,666
,J.J. Roy,649
,S.O. Hetmyer,630
,K.M. Jadhav,624
,T.W.M. Latham,617
,B.A. Stokes,612
,D.A. Miller,610
,A.D. Hales,607
,P.R. Stirling,603
,T.M. Head,601
,Shakib Al Hasan,594
,A.D. Mathews,592
,N. Dickwella,592
,Mohammad Hafeez,581
,Soumya Sarkar,580
,M.P. Stoinis,579
,B.R.M. Taylor,576
,C.H. Gayle,570
,Mohammad Shahzad,567
,Rahmat Shah,567
,H.M. Nicholls,567
,S.E. Marsh,565
,P.S.P. Handscomb,562
,K.J. Coetzer,560
,Shoaib Malik,549
,Mahmudullah,546
,A.T. Rayudu,544
,E.C. Joyce,541
,Sikandar Raza,539
,K.J. O'Brien,538
,Mohammad Nabi,537
,A.M. Rahane,535
,B.K.G. Mendis,533
,Anshuman Rath,532
,Sarfaraz Ahmed,528
,Haris Sohail,525
,J.P. Duminy,524
,A. Balbirnie,524
,W.U. Tharanga,519
,J.D.S Neesham,518
,H.E. van der Dussen,517
,C.S. MacLeod,517
,S.C. Williams,516
,Imrul Kayes,513
,C. Munro,509
,Imad Wasim,506
,M.N. Samuels,503
,W.T.S. Porterfield,501
,M.D.K.J. Perera,497
,Shaiman Anwar,496
,Rameez Shahzad,494
,N.L.T.C. Perera,493
,Sabbir Rahman,493
,H. Masakadza,491
,Najibullah Zadran,490
,E. Lewis,490
,J.O. Holder,489
,Nizakat Khan,478
,Rashid Khan,477
,M.J. Santner,476
,M.M. Ali,472
,L.D. Chandimal,472
,M.D. Gunathilaka,463
,D.M. Bravo,461
,H.H. Pandya,460
,A.T. Carey,458
,Asghar Afghan,454
,Hashmatullah Shahidi,453
,A.K. Markram,452
,C.R. Ervine,441
,C. de Grandhomme,439
,F. Behardien,439
,S.K. Raina,435
,Javed Ahmadi,434
,Babar Hayat,432
,R.D. Berrington,430
,Umar Akmal,430
,Mohammad Mithun,427
,V. Kohli,890
,R.G. Sharma,839
,L.R.P.L. Taylor,830
,Q. de Kock,803
,F. du Plessis,801
,J.E. Root,791
,Babar Azam,781
,M.J. Guptill,750
,S.D. Hope,744
,A.J. Finch,744
,Fakhar Zaman,736
,K.S. Williamson,736
,S. Dhawan,732
,J.C. Buttler,710
,H.M. Amla,704
,J.M. Bairstow,691
,E.J.G. Morgan,690
,Mushfiqur Rahim,689
,U.T. Khawaja,685
,Tamim Iqbal,679
,M.S. Dhoni,674
,Imam-ul-Haq,670
,G.J. Maxwell,666
,J.J. Roy,649
,S.O. Hetmyer,630
,K.M. Jadhav,624
,T.W.M. Latham,617
,B.A. Stokes,612
,D.A. Miller,610
,A.D. Hales,607
,P.R. Stirling,603
,T.M. Head,601
,Shakib Al Hasan,594
,N. Dickwella,592
,A.D. Mathews,592
,Mohammad Hafeez,581
,Soumya Sarkar,580
,M.P. Stoinis,579
,C.H. Gayle,570
,Mohammad Shahzad,567
,Rahmat Shah,567
,H.M. Nicholls,567
,S.E. Marsh,565
,B.R.M. Taylor,565
,P.S.P. Handscomb,562
,Shoaib Malik,549
,Mahmudullah,546
,A.T. Rayudu,544
,K.J. O'Brien,538
,Mohammad Nabi,537
,B.K.G. Mendis,533
,Anshuman Rath,532
,Sikandar Raza,530
,Sarfaraz Ahmed,528
,S.C. Williams,526
,Haris Sohail,525
,J.P. Duminy,524
,A. Balbirnie,524
,W.U. Tharanga,519
,K.J. Coetzer,519
,J.D.S Neesham,518
,H.E. van der Dussen,517
,Shaiman Anwar,515
,Imrul Kayes,513
,C. Munro,509
,Imad Wasim,506
,M.N. Samuels,503
,W.T.S. Porterfield,501
,M.D.K.J. Perera,497
,N.L.T.C. Perera,493
,Sabbir Rahman,493
,Najibullah Zadran,490
,E. Lewis,490
,J.O. Holder,489
,Rameez Shahzad,484
,C.S. MacLeod,482
,H. Masakadza,481
,Nizakat Khan,478
,Rashid Khan,477
,M.J. Santner,476
,L.D. Chandimal,472
,M.M. Ali,472
,M.D. Gunathilaka,463
,D.M. Bravo,461
,H.H. Pandya,460
,A.T. Carey,458
,C.R. Ervine,456
,Asghar Afghan,454
,Hashmatullah Shahidi,453
,A.K. Markram,452
,C. de Grandhomme,439
,S.K. Raina,435
,Javed Ahmadi,434
,Babar Hayat,432
,Umar Akmal,430
,Mohammad Mithun,427
,Mohammad Rizwan,423
,C.R. Woakes,422
,D.M. de Silva,419
,R. Powell,417
,V. Kohli,890
,R.G. Sharma,839
,L.R.P.L. Taylor,831
,Q. de Kock,809
,S.D. Hope,796
,F. du Plessis,791
,J.E. Root,786
,Babar Azam,777
,M.J. Guptill,760
,Fakhar Zaman,755
,A.J. Finch,749
,D.A. Warner,749
,K.S. Williamson,736
,S. Dhawan,733
,Imam-ul-Haq,717
,J.C. Buttler,714
,E.J.G. Morgan,711
,J.J. Roy,707
,J.M. Bairstow,706
,Mushfiqur Rahim,695
,H.M. Amla,695
,U.T. Khawaja,676
,Tamim Iqbal,675
,M.S. Dhoni,674
,G.J. Maxwell,666
,B.A. Stokes,644
,P.R. Stirling,641
,K.M. Jadhav,624
,S.O. Hetmyer,621
,T.W.M. Latham,617
,S.P.D. Smith,617
,Soumya Sarkar,616
,D.A. Miller,607
,Shakib Al Hasan,601
,T.M. Head,598
,A.D. Hales,586
,N. Dickwella,586
,M.P. Stoinis,579
,K.J. Coetzer,577
,Rahmat Shah,577
,A.D. Mathews,577
,B.R.M. Taylor,567
,Mohammad Shahzad,567
,Mohammad Hafeez,565
,H.M. Nicholls,564
,C.H. Gayle,563
,S.E. Marsh,562
,P.S.P. Handscomb,559
,Mahmudullah,553
,H.E. van der Dussen,549
,Sarfaraz Ahmed,547
,A.T. Rayudu,544
,A. Balbirnie,541
,K.J. O'Brien,541
,Shoaib Malik,536
,B.K.G. Mendis,530
,Sikandar Raza,530
,Anshuman Rath,528
,Mohammad Nabi,528
,S.C. Williams,527
,C.S. MacLeod,525
,Haris Sohail,523
,C. Munro,521
,J.P. Duminy,519
,J.D.S Neesham,518
,Shaiman Anwar,515
,W.U. Tharanga,514
,Najibullah Zadran,512
,W.T.S. Porterfield,510
,Imrul Kayes,502
,Imad Wasim,502
,M.D.K.J. Perera,498
,J.O. Holder,494
,N.L.T.C. Perera,489
,M.N. Samuels,488
,Sabbir Rahman,485
,Rameez Shahzad,484
,H. Masakadza,482
,Nizakat Khan,479
,M.J. Santner,476
,Hashmatullah Shahidi,475
,E. Lewis,475
,Rashid Khan,474
,H.D.R.L. Thirimanne,469
,L.D. Chandimal,467
,M.D. Gunathilaka,460
,H.H. Pandya,460
,A.T. Carey,458
,Asghar Afghan,457
,C.R. Ervine,457
,M.M. Ali,451
,A.K. Markram,444
,R.D. Berrington,441
,C. de Grandhomme,439
,Babar Hayat,436
,S.K. Raina,435
,D.M. Bravo,432
,Mohammad Mithun,430
,Javed Ahmadi,425
,Liton Das,419
,V. Kohli,893
,R.G. Sharma,873
,L.R.P.L. Taylor,817
,Babar Azam,811
,F. du Plessis,807
,J.E. Root,796
,K.S. Williamson,794
,A.J. Finch,790
,D.A. Warner,785
,Q. de Kock,779
,S.D. Hope,750
,J.J. Roy,745
,U.T. Khawaja,735
,S. Dhawan,729
,Fakhar Zaman,727
,J.M. Bairstow,726
,Imam-ul-Haq,725
,M.J. Guptill,717
,Mushfiqur Rahim,715
,J.C. Buttler,712
,E.J.G. Morgan,692
,H.M. Amla,688
,B.A. Stokes,677
,Shakib Al Hasan,675
,M.S. Dhoni,675
,Tamim Iqbal,662
,S.O. Hetmyer,652
,P.R. Stirling,646
,G.J. Maxwell,645
,S.P.D. Smith,627
,K.M. Jadhav,620
,D.A. Miller,610
,Haris Sohail,607
,H.E. van der Dussen,598
,Soumya Sarkar,583
,T.M. Head,577
,K.J. Coetzer,577
,T.W.M. Latham,577
,A.D. Mathews,576
,Mohammad Hafeez,574
,N. Dickwella,572
,B.R.M. Taylor,571
,A. Balbirnie,570
,Mahmudullah,568
,M.P. Stoinis,568
,C.H. Gayle,566
,A.D. Hales,566
,A.T. Carey,564
,Rahmat Shah,559
,Sarfaraz Ahmed,549
,H.M. Nicholls,544
,Mohammad Shahzad,543
,J.D.S Neesham,541
,P.S.P. Handscomb,540
,Imad Wasim,539
,S.E. Marsh,537
,K.J. O'Brien,535
,B.K.G. Mendis,532
,Sikandar Raza,529
,M.D.K.J. Perera,527
,A.T. Rayudu,527
,C.S. MacLeod,525
,H.H. Pandya,523
,S.C. Williams,517
,Najibullah Zadran,516
,Shaiman Anwar,515
,Mohammad Nabi,510
,Shoaib Malik,510
,J.P. Duminy,508
,Hashmatullah Shahidi,507
,W.T.S. Porterfield,504
,W.U. Tharanga,501
,C. Munro,497
,C. de Grandhomme,493
,J.O. Holder,489
,Imrul Kayes,488
,C.R. Ervine,485
,Rameez Shahzad,484
,N.L.T.C. Perera,473
,E. Lewis,472
,M.N. Samuels,471
,H.D.R.L. Thirimanne,471
,M.J. Santner,470
,H. Masakadza,467
,Asghar Afghan,464
,Sabbir Rahman,464
,W.I.A. Fernando,458
,Liton Das,455
,L.D. Chandimal,455
,A.K. Markram,451
,Rashid Khan,448
,M.D. Gunathilaka,448
,A.L. Phehlukwayo,444
,Anshuman Rath,442
,R.D. Berrington,441
,M.M. Ali,440
,Gulbadin Naib,437
,D.M. de Silva,427
,S.K. Raina,422
,D.M. Bravo,421
,V. Kohli,886
,R.G. Sharma,881
,Babar Azam,827
,F. du Plessis,820
,L.R.P.L. Taylor,817
,K.S. Williamson,796
,D.A. Warner,794
,J.E. Root,787
,Q. de Kock,781
,J.J. Roy,774
,A.J. Finch,764
,Imam-ul-Haq,764
,J.M. Bairstow,758
,S.D. Hope,755
,U.T. Khawaja,727
,S. Dhawan,718
,J.C. Buttler,717
,Mushfiqur Rahim,713
,Fakhar Zaman,711
,E.J.G. Morgan,694
,B.A. Stokes,694
,M.J. Guptill,692
,H.M. Amla,685
,Shakib Al Hasan,682
,M.S. Dhoni,680
,S.O. Hetmyer,659
,P.R. Stirling,647
,S.P.D. Smith,636
,G.J. Maxwell,634
,H.E. van der Dussen,630
,A.D. Mathews,623
,Tamim Iqbal,622
,A.T. Carey,612
