,Australia,England,South Africa,New Zealand,West Indies,India,Pakistan,Sri Lanka,Zimbabwe,Bangladesh,Ireland,Afghanistan,ICC World XI
1877-03-15,1,0,0,0,0,0,0,0,0,0,0,0,0
1877-03-31,1,1,0,0,0,0,0,0,0,0,0,0,0
1879-01-02,2,1,0,0,0,0,0,0,0,0,0,0,0
1880-09-06,2,2,0,0,0,0,0,0,0,0,0,0,0
1882-12-31,2,2,0,0,0,0,0,0,0,0,0,0,0
1882-02-17,3,2,0,0,0,0,0,0,0,0,0,0,0
1882-03-03,4,2,0,0,0,0,0,0,0,0,0,0,0
1882-03-10,4,2,0,0,0,0,0,0,0,0,0,0,0
1882-08-28,5,2,0,0,0,0,0,0,0,0,0,0,0
1883-12-30,7,2,0,0,0,0,0,0,0,0,0,0,0
1883-01-19,7,3,0,0,0,0,0,0,0,0,0,0,0
1883-01-26,7,4,0,0,0,0,0,0,0,0,0,0,0
1883-02-17,8,4,0,0,0,0,0,0,0,0,0,0,0
1884-07-10,8,4,0,0,0,0,0,0,0,0,0,0,0
1884-07-21,8,5,0,0,0,0,0,0,0,0,0,0,0
1884-08-11,8,5,0,0,0,0,0,0,0,0,0,0,0
1884-12-12,8,6,0,0,0,0,0,0,0,0,0,0,0
1885-01-01,8,7,0,0,0,0,0,0,0,0,0,0,0
1885-02-20,9,7,0,0,0,0,0,0,0,0,0,0,0
1885-03-14,10,7,0,0,0,0,0,0,0,0,0,0,0
1885-03-21,10,8,0,0,0,0,0,0,0,0,0,0,0
1886-07-05,10,9,0,0,0,0,0,0,0,0,0,0,0
1886-07-19,10,10,0,0,0,0,0,0,0,0,0,0,0
1886-08-12,10,11,0,0,0,0,0,0,0,0,0,0,0
1887-01-28,10,12,0,0,0,0,0,0,0,0,0,0,0
1887-02-25,10,13,0,0,0,0,0,0,0,0,0,0,0
1888-02-10,10,14,0,0,0,0,0,0,0,0,0,0,0
1888-07-16,11,14,0,0,0,0,0,0,0,0,0,0,0
1888-08-13,11,15,0,0,0,0,0,0,0,0,0,0,0
1888-08-30,11,16,0,0,0,0,0,0,0,0,0,0,0
1889-03-12,11,17,0,0,0,0,0,0,0,0,0,0,0
1889-03-25,11,18,0,0,0,0,0,0,0,0,0,0,0
1890-07-21,11,19,0,0,0,0,0,0,0,0,0,0,0
1890-08-11,11,20,0,0,0,0,0,0,0,0,0,0,0
1892-01-01,12,20,0,0,0,0,0,0,0,0,0,0,0
1892-01-29,13,20,0,0,0,0,0,0,0,0,0,0,0
1892-03-19,13,21,0,0,0,0,0,0,0,0,0,0,0
1892-03-24,13,22,0,0,0,0,0,0,0,0,0,0,0
1893-07-17,13,22,0,0,0,0,0,0,0,0,0,0,0
1893-08-14,13,23,0,0,0,0,0,0,0,0,0,0,0
1893-08-24,13,23,0,0,0,0,0,0,0,0,0,0,0
1894-12-14,13,24,0,0,0,0,0,0,0,0,0,0,0
1895-12-29,13,26,0,0,0,0,0,0,0,0,0,0,0
1895-01-11,14,26,0,0,0,0,0,0,0,0,0,0,0
1895-02-01,15,26,0,0,0,0,0,0,0,0,0,0,0
1895-03-01,15,27,0,0,0,0,0,0,0,0,0,0,0
1896-02-13,15,28,0,0,0,0,0,0,0,0,0,0,0
1896-03-02,15,29,0,0,0,0,0,0,0,0,0,0,0
1896-03-21,15,30,0,0,0,0,0,0,0,0,0,0,0
1896-06-22,15,31,0,0,0,0,0,0,0,0,0,0,0
1896-07-16,16,31,0,0,0,0,0,0,0,0,0,0,0
1896-08-10,16,32,0,0,0,0,0,0,0,0,0,0,0
1897-12-13,16,33,0,0,0,0,0,0,0,0,0,0,0
1898-01-01,17,33,0,0,0,0,0,0,0,0,0,0,0
1898-01-14,18,33,0,0,0,0,0,0,0,0,0,0,0
1898-01-29,19,33,0,0,0,0,0,0,0,0,0,0,0
1898-02-26,20,33,0,0,0,0,0,0,0,0,0,0,0
1899-02-14,20,34,0,0,0,0,0,0,0,0,0,0,0
1899-04-01,20,35,0,0,0,0,0,0,0,0,0,0,0
1899-06-01,20,35,0,0,0,0,0,0,0,0,0,0,0
1899-06-15,21,35,0,0,0,0,0,0,0,0,0,0,0
1899-06-29,21,35,0,0,0,0,0,0,0,0,0,0,0
1899-07-17,21,35,0,0,0,0,0,0,0,0,0,0,0
1899-08-14,21,35,0,0,0,0,0,0,0,0,0,0,0
1901-12-13,21,36,0,0,0,0,0,0,0,0,0,0,0
1902-01-01,22,36,0,0,0,0,0,0,0,0,0,0,0
1902-01-17,23,36,0,0,0,0,0,0,0,0,0,0,0
1902-02-14,24,36,0,0,0,0,0,0,0,0,0,0,0
1902-02-28,25,36,0,0,0,0,0,0,0,0,0,0,0
1902-05-29,25,36,0,0,0,0,0,0,0,0,0,0,0
1902-06-12,25,36,0,0,0,0,0,0,0,0,0,0,0
1902-07-03,26,36,0,0,0,0,0,0,0,0,0,0,0
1902-07-24,27,36,0,0,0,0,0,0,0,0,0,0,0
1902-08-11,27,37,0,0,0,0,0,0,0,0,0,0,0
1902-10-11,27,37,0,0,0,0,0,0,0,0,0,0,0
1902-10-18,28,37,0,0,0,0,0,0,0,0,0,0,0
1902-11-08,29,37,0,0,0,0,0,0,0,0,0,0,0
1903-12-11,29,38,0,0,0,0,0,0,0,0,0,0,0
1904-01-01,29,39,0,0,0,0,0,0,0,0,0,0,0
1904-01-15,30,39,0,0,0,0,0,0,0,0,0,0,0
1904-02-26,30,40,0,0,0,0,0,0,0,0,0,0,0
1904-03-05,31,40,0,0,0,0,0,0,0,0,0,0,0
1905-05-29,31,41,0,0,0,0,0,0,0,0,0,0,0
1905-06-15,31,41,0,0,0,0,0,0,0,0,0,0,0
1905-07-03,31,41,0,0,0,0,0,0,0,0,0,0,0
1905-07-24,31,42,0,0,0,0,0,0,0,0,0,0,0
1905-08-14,31,42,0,0,0,0,0,0,0,0,0,0,0
1906-01-02,31,42,1,0,0,0,0,0,0,0,0,0,0
1906-03-06,31,42,2,0,0,0,0,0,0,0,0,0,0
1906-03-10,31,42,3,0,0,0,0,0,0,0,0,0,0
1906-03-24,31,43,3,0,0,0,0,0,0,0,0,0,0
1906-03-30,31,43,4,0,0,0,0,0,0,0,0,0,0
1907-07-01,31,43,4,0,0,0,0,0,0,0,0,0,0
1907-07-29,31,44,4,0,0,0,0,0,0,0,0,0,0
1907-08-19,31,44,4,0,0,0,0,0,0,0,0,0,0
1907-12-13,32,44,4,0,0,0,0,0,0,0,0,0,0
1908-01-01,32,45,4,0,0,0,0,0,0,0,0,0,0
1908-01-10,33,45,4,0,0,0,0,0,0,0,0,0,0
1908-02-07,34,45,4,0,0,0,0,0,0,0,0,0,0
1908-02-21,35,45,4,0,0,0,0,0,0,0,0,0,0
1909-05-27,35,46,4,0,0,0,0,0,0,0,0,0,0
1909-06-14,36,46,4,0,0,0,0,0,0,0,0,0,0
1909-07-01,37,46,4,0,0,0,0,0,0,0,0,0,0
1909-07-26,37,46,4,0,0,0,0,0,0,0,0,0,0
1909-08-09,37,46,4,0,0,0,0,0,0,0,0,0,0
1910-01-01,37,46,5,0,0,0,0,0,0,0,0,0,0
1910-01-21,37,46,6,0,0,0,0,0,0,0,0,0,0
1910-02-26,37,47,6,0,0,0,0,0,0,0,0,0,0
1910-03-07,37,47,7,0,0,0,0,0,0,0,0,0,0
1910-03-11,37,48,7,0,0,0,0,0,0,0,0,0,0
1910-12-09,38,48,7,0,0,0,0,0,0,0,0,0,0
1911-12-31,40,48,7,0,0,0,0,0,0,0,0,0,0
1911-01-07,40,48,8,0,0,0,0,0,0,0,0,0,0
1911-02-17,41,48,8,0,0,0,0,0,0,0,0,0,0
1911-03-03,42,48,8,0,0,0,0,0,0,0,0,0,0
1911-12-15,43,48,8,0,0,0,0,0,0,0,0,0,0
1912-12-30,43,50,8,0,0,0,0,0,0,0,0,0,0
1912-01-12,43,51,8,0,0,0,0,0,0,0,0,0,0
1912-02-09,43,52,8,0,0,0,0,0,0,0,0,0,0
1912-02-23,43,53,8,0,0,0,0,0,0,0,0,0,0
1912-05-27,44,53,8,0,0,0,0,0,0,0,0,0,0
1912-06-10,44,54,8,0,0,0,0,0,0,0,0,0,0
1912-06-24,44,54,8,0,0,0,0,0,0,0,0,0,0
1912-07-08,44,55,8,0,0,0,0,0,0,0,0,0,0
1912-07-15,45,55,8,0,0,0,0,0,0,0,0,0,0
1912-07-29,45,55,8,0,0,0,0,0,0,0,0,0,0
1912-08-05,45,55,8,0,0,0,0,0,0,0,0,0,0
1912-08-12,45,56,8,0,0,0,0,0,0,0,0,0,0
1912-08-19,45,57,8,0,0,0,0,0,0,0,0,0,0
1913-12-13,45,58,8,0,0,0,0,0,0,0,0,0,0
1913-12-26,45,59,8,0,0,0,0,0,0,0,0,0,0
1914-01-01,45,60,8,0,0,0,0,0,0,0,0,0,0
1914-02-14,45,60,8,0,0,0,0,0,0,0,0,0,0
1914-02-27,45,61,8,0,0,0,0,0,0,0,0,0,0
1920-12-17,46,61,8,0,0,0,0,0,0,0,0,0,0
1921-12-31,48,61,8,0,0,0,0,0,0,0,0,0,0
1921-01-14,49,61,8,0,0,0,0,0,0,0,0,0,0
1921-02-11,50,61,8,0,0,0,0,0,0,0,0,0,0
1921-02-25,51,61,8,0,0,0,0,0,0,0,0,0,0
1921-05-28,52,61,8,0,0,0,0,0,0,0,0,0,0
1921-06-11,53,61,8,0,0,0,0,0,0,0,0,0,0
1921-07-02,54,61,8,0,0,0,0,0,0,0,0,0,0
1921-07-23,54,61,8,0,0,0,0,0,0,0,0,0,0
1921-08-13,54,61,8,0,0,0,0,0,0,0,0,0,0
1921-11-05,54,61,8,0,0,0,0,0,0,0,0,0,0
1921-11-12,54,61,8,0,0,0,0,0,0,0,0,0,0
1921-11-26,55,61,8,0,0,0,0,0,0,0,0,0,0
1922-12-23,55,61,9,0,0,0,0,0,0,0,0,0,0
1923-01-01,55,62,9,0,0,0,0,0,0,0,0,0,0
1923-01-18,55,62,9,0,0,0,0,0,0,0,0,0,0
1923-02-09,55,62,9,0,0,0,0,0,0,0,0,0,0
1923-02-16,55,63,9,0,0,0,0,0,0,0,0,0,0
1924-06-14,55,64,9,0,0,0,0,0,0,0,0,0,0
1924-06-28,55,65,9,0,0,0,0,0,0,0,0,0,0
1924-07-12,55,66,9,0,0,0,0,0,0,0,0,0,0
1924-07-26,55,66,9,0,0,0,0,0,0,0,0,0,0
1924-08-16,55,66,9,0,0,0,0,0,0,0,0,0,0
1924-12-19,56,66,9,0,0,0,0,0,0,0,0,0,0
1925-01-01,57,66,9,0,0,0,0,0,0,0,0,0,0
1925-01-16,58,66,9,0,0,0,0,0,0,0,0,0,0
1925-02-13,58,67,9,0,0,0,0,0,0,0,0,0,0
1925-02-27,59,67,9,0,0,0,0,0,0,0,0,0,0
1926-06-12,59,67,9,0,0,0,0,0,0,0,0,0,0
1926-06-26,59,67,9,0,0,0,0,0,0,0,0,0,0
1926-07-10,59,67,9,0,0,0,0,0,0,0,0,0,0
1926-07-24,59,67,9,0,0,0,0,0,0,0,0,0,0
1926-08-14,59,68,9,0,0,0,0,0,0,0,0,0,0
1927-12-24,59,69,9,0,0,0,0,0,0,0,0,0,0
1928-12-31,59,71,9,0,0,0,0,0,0,0,0,0,0
1928-01-21,59,71,9,0,0,0,0,0,0,0,0,0,0
1928-01-28,59,71,10,0,0,0,0,0,0,0,0,0,0
1928-02-04,59,71,11,0,0,0,0,0,0,0,0,0,0
1928-06-23,59,72,11,0,0,0,0,0,0,0,0,0,0
1928-07-21,59,73,11,0,0,0,0,0,0,0,0,0,0
1928-08-11,59,74,11,0,0,0,0,0,0,0,0,0,0
1928-11-30,59,75,11,0,0,0,0,0,0,0,0,0,0
1928-12-14,59,76,11,0,0,0,0,0,0,0,0,0,0
1929-12-29,59,78,11,0,0,0,0,0,0,0,0,0,0
1929-02-01,59,79,11,0,0,0,0,0,0,0,0,0,0
1929-03-08,60,79,11,0,0,0,0,0,0,0,0,0,0
1929-06-15,60,79,11,0,0,0,0,0,0,0,0,0,0
1929-06-29,60,79,11,0,0,0,0,0,0,0,0,0,0
1929-07-13,60,80,11,0,0,0,0,0,0,0,0,0,0
1929-07-27,60,81,11,0,0,0,0,0,0,0,0,0,0
1929-08-17,60,81,11,0,0,0,0,0,0,0,0,0,0
1930-01-10,60,82,11,0,0,0,0,0,0,0,0,0,0
1930-01-11,60,82,11,0,0,0,0,0,0,0,0,0,0
1930-01-24,60,82,11,0,0,0,0,0,0,0,0,0,0
1930-02-01,60,83,11,0,0,0,0,0,0,0,0,0,0
1930-02-14,60,83,11,0,0,0,0,0,0,0,0,0,0
1930-02-21,60,83,11,0,1,0,0,0,0,0,0,0,0
1930-04-03,60,83,11,0,1,0,0,0,0,0,0,0,0
1930-06-13,60,84,11,0,1,0,0,0,0,0,0,0,0
1930-06-27,61,84,11,0,1,0,0,0,0,0,0,0,0
1930-07-11,61,84,11,0,1,0,0,0,0,0,0,0,0
1930-07-25,61,84,11,0,1,0,0,0,0,0,0,0,0
1930-08-16,62,84,11,0,1,0,0,0,0,0,0,0,0
1930-12-12,63,84,11,0,1,0,0,0,0,0,0,0,0
1930-12-24,63,84,12,0,1,0,0,0,0,0,0,0,0
1931-01-01,64,84,12,0,1,0,0,0,0,0,0,0,0
1931-01-16,65,84,12,0,1,0,0,0,0,0,0,0,0
1931-02-13,66,84,12,0,1,0,0,0,0,0,0,0,0
1931-02-21,66,84,12,0,1,0,0,0,0,0,0,0,0
1931-02-27,66,84,12,0,2,0,0,0,0,0,0,0,0
1931-06-27,66,84,12,0,2,0,0,0,0,0,0,0,0
1931-07-29,66,85,12,0,2,0,0,0,0,0,0,0,0
1931-08-15,66,85,12,0,2,0,0,0,0,0,0,0,0
1931-11-27,67,85,12,0,2,0,0,0,0,0,0,0,0
1931-12-18,68,85,12,0,2,0,0,0,0,0,0,0,0
1932-12-31,70,85,12,0,2,0,0,0,0,0,0,0,0
1932-01-29,71,85,12,0,2,0,0,0,0,0,0,0,0
1932-02-12,72,85,12,0,2,0,0,0,0,0,0,0,0
1932-02-27,72,85,13,0,2,0,0,0,0,0,0,0,0
1932-03-04,72,85,14,0,2,0,0,0,0,0,0,0,0
1932-06-25,72,86,14,0,2,0,0,0,0,0,0,0,0
1932-12-02,72,87,14,0,2,0,0,0,0,0,0,0,0
1933-12-30,74,87,14,0,2,0,0,0,0,0,0,0,0
1933-01-13,74,88,14,0,2,0,0,0,0,0,0,0,0
1933-02-10,74,89,14,0,2,0,0,0,0,0,0,0,0
1933-02-23,74,90,14,0,2,0,0,0,0,0,0,0,0
1933-03-24,74,90,14,0,2,0,0,0,0,0,0,0,0
1933-03-31,74,90,14,0,2,0,0,0,0,0,0,0,0
1933-06-24,74,91,14,0,2,0,0,0,0,0,0,0,0
1933-07-22,74,91,14,0,2,0,0,0,0,0,0,0,0
1933-08-12,74,92,14,0,2,0,0,0,0,0,0,0,0
1933-12-15,74,93,14,0,2,0,0,0,0,0,0,0,0
1934-01-05,74,93,14,0,2,0,0,0,0,0,0,0,0
1934-02-10,74,94,14,0,2,0,0,0,0,0,0,0,0
1934-06-08,75,94,14,0,2,0,0,0,0,0,0,0,0
1934-06-22,75,95,14,0,2,0,0,0,0,0,0,0,0
1934-07-06,75,95,14,0,2,0,0,0,0,0,0,0,0
1934-07-20,75,95,14,0,2,0,0,0,0,0,0,0,0
1934-08-18,76,95,14,0,2,0,0,0,0,0,0,0,0
1935-01-08,76,96,14,0,2,0,0,0,0,0,0,0,0
1935-01-24,76,96,14,0,3,0,0,0,0,0,0,0,0
1935-02-14,76,96,14,0,3,0,0,0,0,0,0,0,0
1935-03-14,76,96,14,0,4,0,0,0,0,0,0,0,0
1935-06-15,76,96,14,0,4,0,0,0,0,0,0,0,0
1935-06-29,76,96,15,0,4,0,0,0,0,0,0,0,0
1935-07-13,76,96,15,0,4,0,0,0,0,0,0,0,0
1935-07-27,76,96,15,0,4,0,0,0,0,0,0,0,0
1935-08-17,76,96,15,0,4,0,0,0,0,0,0,0,0
1935-12-14,77,96,15,0,4,0,0,0,0,0,0,0,0
1935-12-24,77,96,15,0,4,0,0,0,0,0,0,0,0
1936-01-01,78,96,15,0,4,0,0,0,0,0,0,0,0
1936-02-15,79,96,15,0,4,0,0,0,0,0,0,0,0
1936-02-28,80,96,15,0,4,0,0,0,0,0,0,0,0
1936-06-27,80,97,15,0,4,0,0,0,0,0,0,0,0
1936-07-25,80,97,15,0,4,0,0,0,0,0,0,0,0
1936-08-15,80,98,15,0,4,0,0,0,0,0,0,0,0
1936-12-04,80,99,15,0,4,0,0,0,0,0,0,0,0
1936-12-18,80,100,15,0,4,0,0,0,0,0,0,0,0
1937-01-01,81,100,15,0,4,0,0,0,0,0,0,0,0
1937-01-29,82,100,15,0,4,0,0,0,0,0,0,0,0
1937-02-26,83,100,15,0,4,0,0,0,0,0,0,0,0
1937-06-26,83,100,15,0,4,0,0,0,0,0,0,0,0
1937-07-24,83,101,15,0,4,0,0,0,0,0,0,0,0
1937-08-14,83,101,15,0,4,0,0,0,0,0,0,0,0
1938-06-10,83,101,15,0,4,0,0,0,0,0,0,0,0
1938-06-24,83,101,15,0,4,0,0,0,0,0,0,0,0
1938-07-22,84,101,15,0,4,0,0,0,0,0,0,0,0
1938-08-20,84,102,15,0,4,0,0,0,0,0,0,0,0
1938-12-24,84,102,15,0,4,0,0,0,0,0,0,0,0
1939-12-31,84,102,15,0,4,0,0,0,0,0,0,0,0
1939-01-20,84,103,15,0,4,0,0,0,0,0,0,0,0
1939-02-18,84,103,15,0,4,0,0,0,0,0,0,0,0
1939-03-03,84,103,15,0,4,0,0,0,0,0,0,0,0
1939-06-24,84,104,15,0,4,0,0,0,0,0,0,0,0
1939-07-22,84,104,15,0,4,0,0,0,0,0,0,0,0
1939-08-19,84,104,15,0,4,0,0,0,0,0,0,0,0
1946-03-29,85,104,15,0,4,0,0,0,0,0,0,0,0
1946-06-22,85,105,15,0,4,0,0,0,0,0,0,0,0
1946-07-20,85,105,15,0,4,0,0,0,0,0,0,0,0
1946-08-17,85,105,15,0,4,0,0,0,0,0,0,0,0
1946-11-29,86,105,15,0,4,0,0,0,0,0,0,0,0
1946-12-13,87,105,15,0,4,0,0,0,0,0,0,0,0
1947-01-01,87,105,15,0,4,0,0,0,0,0,0,0,0
1947-01-31,87,105,15,0,4,0,0,0,0,0,0,0,0
1947-02-28,88,105,15,0,4,0,0,0,0,0,0,0,0
1947-03-21,88,105,15,0,4,0,0,0,0,0,0,0,0
1947-06-07,88,105,15,0,4,0,0,0,0,0,0,0,0
1947-06-21,88,106,15,0,4,0,0,0,0,0,0,0,0
1947-07-05,88,107,15,0,4,0,0,0,0,0,0,0,0
1947-07-26,88,108,15,0,4,0,0,0,0,0,0,0,0
1947-08-16,88,108,15,0,4,0,0,0,0,0,0,0,0
1947-11-28,89,108,15,0,4,0,0,0,0,0,0,0,0
1947-12-12,89,108,15,0,4,0,0,0,0,0,0,0,0
1948-01-01,90,108,15,0,4,0,0,0,0,0,0,0,0
1948-01-21,90,108,15,0,4,0,0,0,0,0,0,0,0
1948-01-23,91,108,15,0,4,0,0,0,0,0,0,0,0
1948-02-06,92,108,15,0,4,0,0,0,0,0,0,0,0
1948-02-11,92,108,15,0,4,0,0,0,0,0,0,0,0
1948-03-03,92,108,15,0,5,0,0,0,0,0,0,0,0
1948-03-27,92,108,15,0,6,0,0,0,0,0,0,0,0
1948-06-10,93,108,15,0,6,0,0,0,0,0,0,0,0
1948-06-24,94,108,15,0,6,0,0,0,0,0,0,0,0
1948-07-08,94,108,15,0,6,0,0,0,0,0,0,0,0
1948-07-22,95,108,15,0,6,0,0,0,0,0,0,0,0
1948-08-14,96,108,15,0,6,0,0,0,0,0,0,0,0
1948-11-10,96,108,15,0,6,0,0,0,0,0,0,0,0
1948-12-09,96,108,15,0,6,0,0,0,0,0,0,0,0
1948-12-16,96,109,15,0,6,0,0,0,0,0,0,0,0
1948-12-27,96,109,15,0,6,0,0,0,0,0,0,0,0
1949-12-31,96,109,15,0,6,0,0,0,0,0,0,0,0
1949-01-01,96,109,15,0,6,0,0,0,0,0,0,0,0
1949-01-27,96,109,15,0,7,0,0,0,0,0,0,0,0
1949-02-04,96,109,15,0,7,0,0,0,0,0,0,0,0
1949-02-12,96,109,15,0,7,0,0,0,0,0,0,0,0
1949-03-05,96,110,15,0,7,0,0,0,0,0,0,0,0
1949-06-11,96,110,15,0,7,0,0,0,0,0,0,0,0
1949-06-25,96,110,15,0,7,0,0,0,0,0,0,0,0
1949-07-23,96,110,15,0,7,0,0,0,0,0,0,0,0
1949-08-13,96,110,15,0,7,0,0,0,0,0,0,0,0
1949-12-24,97,110,15,0,7,0,0,0,0,0,0,0,0
1950-12-31,99,110,15,0,7,0,0,0,0,0,0,0,0
1950-01-20,100,110,15,0,7,0,0,0,0,0,0,0,0
1950-02-10,100,110,15,0,7,0,0,0,0,0,0,0,0
1950-03-03,101,110,15,0,7,0,0,0,0,0,0,0,0
1950-06-08,101,111,15,0,7,0,0,0,0,0,0,0,0
1950-06-24,101,111,15,0,8,0,0,0,0,0,0,0,0
1950-07-20,101,111,15,0,9,0,0,0,0,0,0,0,0
1950-08-12,101,111,15,0,10,0,0,0,0,0,0,0,0
1950-12-01,102,111,15,0,10,0,0,0,0,0,0,0,0
1950-12-22,103,111,15,0,10,0,0,0,0,0,0,0,0
1951-01-05,104,111,15,0,10,0,0,0,0,0,0,0,0
1951-02-02,105,111,15,0,10,0,0,0,0,0,0,0,0
1951-02-23,105,112,15,0,10,0,0,0,0,0,0,0,0
1951-03-17,105,112,15,0,10,0,0,0,0,0,0,0,0
1951-03-24,105,113,15,0,10,0,0,0,0,0,0,0,0
1951-06-07,105,113,16,0,10,0,0,0,0,0,0,0,0
1951-06-21,105,114,16,0,10,0,0,0,0,0,0,0,0
1951-07-05,105,115,16,0,10,0,0,0,0,0,0,0,0
1951-07-26,105,115,16,0,10,0,0,0,0,0,0,0,0
1951-08-16,105,116,16,0,10,0,0,0,0,0,0,0,0
1951-11-02,105,116,16,0,10,0,0,0,0,0,0,0,0
1951-11-09,106,116,16,0,10,0,0,0,0,0,0,0,0
1951-11-30,107,116,16,0,10,0,0,0,0,0,0,0,0
1951-12-14,107,116,16,0,10,0,0,0,0,0,0,0,0
1951-12-22,107,116,16,0,11,0,0,0,0,0,0,0,0
1952-12-30,108,116,16,0,11,0,0,0,0,0,0,0,0
1952-12-31,109,116,16,0,11,0,0,0,0,0,0,0,0
1952-01-12,109,117,16,0,11,0,0,0,0,0,0,0,0
1952-01-25,110,117,16,0,11,0,0,0,0,0,0,0,0
1952-02-06,110,117,16,0,11,1,0,0,0,0,0,0,0
1952-02-08,110,117,16,0,12,1,0,0,0,0,0,0,0
1952-02-15,110,117,16,0,12,1,0,0,0,0,0,0,0
1952-06-05,110,118,16,0,12,1,0,0,0,0,0,0,0
1952-06-19,110,119,16,0,12,1,0,0,0,0,0,0,0
1952-07-17,110,120,16,0,12,1,0,0,0,0,0,0,0
1952-08-14,110,120,16,0,12,1,0,0,0,0,0,0,0
1952-10-16,110,120,16,0,12,2,0,0,0,0,0,0,0
1952-10-23,110,120,16,0,12,2,1,0,0,0,0,0,0
1952-11-13,110,120,16,0,12,3,1,0,0,0,0,0,0
1952-11-28,110,120,16,0,12,3,1,0,0,0,0,0,0
1952-12-05,111,120,16,0,12,3,1,0,0,0,0,0,0
1952-12-12,111,120,16,0,12,3,1,0,0,0,0,0,0
1952-12-24,111,120,17,0,12,3,1,0,0,0,0,0,0
1953-01-09,112,120,17,0,12,3,1,0,0,0,0,0,0
1953-01-21,112,120,17,0,12,3,1,0,0,0,0,0,0
1953-01-24,112,120,17,0,12,3,1,0,0,0,0,0,0
1953-02-06,112,120,18,0,12,3,1,0,0,0,0,0,0
1953-02-07,112,120,18,0,13,3,1,0,0,0,0,0,0
1953-02-19,112,120,18,0,13,3,1,0,0,0,0,0,0
1953-03-06,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-03-11,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-03-13,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-03-28,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-06-11,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-06-25,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-07-09,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-07-23,112,120,19,0,13,3,1,0,0,0,0,0,0
1953-08-15,112,121,19,0,13,3,1,0,0,0,0,0,0
1953-12-11,112,121,20,0,13,3,1,0,0,0,0,0,0
1953-12-24,112,121,21,0,13,3,1,0,0,0,0,0,0
1954-01-01,112,121,21,0,13,3,1,0,0,0,0,0,0
1954-01-15,112,121,21,0,14,3,1,0,0,0,0,0,0
1954-01-29,112,121,22,0,14,3,1,0,0,0,0,0,0
1954-02-05,112,121,23,0,14,3,1,0,0,0,0,0,0
1954-02-06,112,121,23,0,15,3,1,0,0,0,0,0,0
1954-02-24,112,122,23,0,15,3,1,0,0,0,0,0,0
1954-03-17,112,122,23,0,15,3,1,0,0,0,0,0,0
1954-03-30,112,123,23,0,15,3,1,0,0,0,0,0,0
1954-06-10,112,123,23,0,15,3,1,0,0,0,0,0,0
1954-07-01,112,124,23,0,15,3,1,0,0,0,0,0,0
1954-07-22,112,124,23,0,15,3,1,0,0,0,0,0,0
1954-08-12,112,124,23,0,15,3,2,0,0,0,0,0,0
1954-11-26,113,124,23,0,15,3,2,0,0,0,0,0,0
1954-12-17,113,125,23,0,15,3,2,0,0,0,0,0,0
1955-12-31,113,127,23,0,15,3,2,0,0,0,0,0,0
1955-01-01,113,127,23,0,15,3,2,0,0,0,0,0,0
1955-01-15,113,127,23,0,15,3,2,0,0,0,0,0,0
1955-01-28,113,128,23,0,15,3,2,0,0,0,0,0,0
1955-01-29,113,128,23,0,15,3,2,0,0,0,0,0,0
1955-02-12,113,128,23,0,15,3,2,0,0,0,0,0,0
1955-02-25,113,128,23,0,15,3,2,0,0,0,0,0,0
1955-02-26,113,128,23,0,15,3,2,0,0,0,0,0,0
1955-03-11,113,129,23,0,15,3,2,0,0,0,0,0,0
1955-03-25,113,130,23,0,15,3,2,0,0,0,0,0,0
1955-03-26,114,130,23,0,15,3,2,0,0,0,0,0,0
1955-04-11,114,130,23,0,15,3,2,0,0,0,0,0,0
1955-04-26,115,130,23,0,15,3,2,0,0,0,0,0,0
1955-05-14,115,130,23,0,15,3,2,0,0,0,0,0,0
1955-06-09,115,131,23,0,15,3,2,0,0,0,0,0,0
1955-06-11,116,131,23,0,15,3,2,0,0,0,0,0,0
1955-06-23,116,132,23,0,15,3,2,0,0,0,0,0,0
1955-07-07,116,132,24,0,15,3,2,0,0,0,0,0,0
1955-07-21,116,132,25,0,15,3,2,0,0,0,0,0,0
1955-08-13,116,133,25,0,15,3,2,0,0,0,0,0,0
1955-10-13,116,133,25,0,15,3,3,0,0,0,0,0,0
1955-10-26,116,133,25,0,15,3,4,0,0,0,0,0,0
1955-11-07,116,133,25,0,15,3,4,0,0,0,0,0,0
1955-11-19,116,133,25,0,15,3,4,0,0,0,0,0,0
1955-12-02,116,133,25,0,15,4,4,0,0,0,0,0,0
1955-12-16,116,133,25,0,15,4,4,0,0,0,0,0,0
1956-12-28,116,133,25,0,15,4,4,0,0,0,0,0,0
1956-01-06,116,133,25,0,15,5,4,0,0,0,0,0,0
1956-02-03,116,133,25,0,16,5,4,0,0,0,0,0,0
1956-02-18,116,133,25,0,17,5,4,0,0,0,0,0,0
1956-03-03,116,133,25,0,18,5,4,0,0,0,0,0,0
1956-03-09,116,133,25,1,18,5,4,0,0,0,0,0,0
1956-06-07,116,133,25,1,18,5,4,0,0,0,0,0,0
1956-06-21,117,133,25,1,18,5,4,0,0,0,0,0,0
